Country,Commodity,Year,Loss Percentage,Loss Quantity,Stage,Method,Reference
Kenya,Millet,2006,0.62,0,Farm,Modelled Estimates,N/A
Kenya,Millet,2005,3.5,0,Harvest,Modelled Estimates,N/A
Kenya,Millet,2005,2.5,0,Farm,Modelled Estimates,N/A
Kenya,Millet,2005,2.29,0,Farm,Modelled Estimates,N/A
Kenya,Millet,2005,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Millet,2005,2,0,Farm,Modelled Estimates,N/A
Kenya,Millet,2005,1,0,Transport,Modelled Estimates,N/A
Kenya,Millet,2005,0.62,0,Farm,Modelled Estimates,N/A
Kenya,Millet,2004,0.62,0,Farm,Modelled Estimates,N/A
Kenya,Millet,2004,1,0,Transport,Modelled Estimates,N/A
Kenya,Millet,2004,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Millet,2004,3.5,0,Harvest,Modelled Estimates,N/A
Kenya,Millet,2004,2,0,Farm,Modelled Estimates,N/A
Kenya,Millet,2004,2.5,0,Farm,Modelled Estimates,N/A
Kenya,Millet,2004,2.29,0,Farm,Modelled Estimates,N/A
Kenya,Millet,2003,2.29,0,Farm,Modelled Estimates,N/A
Kenya,Millet,2003,3.5,0,Harvest,Modelled Estimates,N/A
Kenya,Millet,2003,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Millet,2003,1,0,Transport,Modelled Estimates,N/A
Kenya,Millet,2003,2,0,Farm,Modelled Estimates,N/A
Kenya,Millet,2003,2.5,0,Farm,Modelled Estimates,N/A
Kenya,Millet,2003,0.62,0,Farm,Modelled Estimates,N/A
Kenya,Millet,2002,2,0,Farm,Modelled Estimates,N/A
Kenya,Millet,2002,2.29,0,Farm,Modelled Estimates,N/A
Kenya,Millet,2002,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Millet,2002,3.5,0,Harvest,Modelled Estimates,N/A
Kenya,Millet,2002,0.62,0,Farm,Modelled Estimates,N/A
Kenya,Millet,2002,2.5,0,Farm,Modelled Estimates,N/A
Kenya,Millet,2002,1,0,Transport,Modelled Estimates,N/A
Kenya,Millet,2001,3.5,0,Harvest,Modelled Estimates,N/A
Kenya,Millet,2001,2,0,Farm,Modelled Estimates,N/A
Kenya,Millet,2001,2.29,0,Farm,Modelled Estimates,N/A
Kenya,Millet,2001,1,0,Transport,Modelled Estimates,N/A
Kenya,Millet,2001,0.62,0,Farm,Modelled Estimates,N/A
Kenya,Millet,2001,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Millet,2001,2.5,0,Farm,Modelled Estimates,N/A
Kenya,Millet,2000,1,0,Transport,Modelled Estimates,N/A
Kenya,Millet,2000,2.5,0,Farm,Modelled Estimates,N/A
Kenya,Millet,2000,2.29,0,Farm,Modelled Estimates,N/A
Kenya,Millet,2000,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Millet,2000,3.5,0,Harvest,Modelled Estimates,N/A
Kenya,Millet,2000,2,0,Farm,Modelled Estimates,N/A
Kenya,Millet,2000,0.62,0,Farm,Modelled Estimates,N/A
Kenya,Mixed grain,2014,1.4,0,Storage,Literature Review,"NA (2015), Food & nutrition security: challenges of post-harvest h&ling in Kenya"
Kenya,Mixed grain,2014,24,0,Storage,Literature Review,"NA (2015), Food & nutrition security: challenges of post-harvest h&ling in Kenya"
Kenya,Pea - Pigeon,2007,1.9,0,Farm,Survey,"JLRabar (2010), characterization of maize producing households in machakos & makueni districts in kenya"
Kenya,Pea - Pigeon,2007,1.6,0,Farm,Survey,"JLRabar (2010), characterization of maize producing households in machakos & makueni districts in kenya"
Kenya,Potatoes,2014,10.1,0,Retail,Survey,Federal Ministry for Economic Cooperation & Development
Kenya,Potatoes,2014,2,0,Processing,Survey,Federal Ministry for Economic Cooperation & Development
Kenya,Potatoes,2014,24.7,0,Retail,Survey,Federal Ministry for Economic Cooperation & Development
Kenya,Potatoes,2014,1.3,0,Wholesale,Survey,Federal Ministry for Economic Cooperation & Development
Kenya,Potatoes,2014,11.6,0,Wholesale,Survey,Federal Ministry for Economic Cooperation & Development
Kenya,Potatoes,2014,12,0,Harvest,Survey,GIZ
Kenya,Potatoes,2014,5,0,Trader,Survey,Federal Ministry for Economic Cooperation & Development
Kenya,Potatoes,2014,6.5,0,Transport,Survey,Federal Ministry for Economic Cooperation & Development
Kenya,Potatoes,2014,2.1,0,Harvest,Survey,Federal Ministry for Economic Cooperation & Development
Kenya,Potatoes,2014,2.8,0,Harvest,Survey,Federal Ministry for Economic Cooperation & Development
Kenya,Potatoes,2014,4,0,Processing,Survey,Federal Ministry for Economic Cooperation & Development
Kenya,Potatoes,2014,12.8,0,Farm,Survey,Yahia 2005
Kenya,Potatoes,2014,35.7,0,Retail,Survey,Federal Ministry for Economic Cooperation & Development
Kenya,Potatoes,2014,33.9,0,Retail,Survey,Federal Ministry for Economic Cooperation & Development
Kenya,Potatoes,2014,25,0,Retail,Survey,Federal Ministry for Economic Cooperation & Development
Kenya,Potatoes,2014,3.4,0,Harvest,Survey,Federal Ministry for Economic Cooperation & Development
Kenya,Potatoes,2014,6.4,0,Retail,Survey,Federal Ministry for Economic Cooperation & Development
Kenya,Potatoes,2014,16.1,0,Retail,Survey,Federal Ministry for Economic Cooperation & Development
Kenya,Potatoes,2014,2.3,0,Transport,Survey,Federal Ministry for Economic Cooperation & Development
Kenya,Potatoes,2014,15.6,0,Farm,Survey,Federal Ministry for Economic Cooperation & Development
Kenya,Potatoes,2014,9.6,0,Retail,Survey,Federal Ministry for Economic Cooperation & Development
Kenya,Potatoes,2014,2.8,0,Wholesale,Survey,Federal Ministry for Economic Cooperation & Development
Kenya,Potatoes,2014,1,0,Processing,Survey,Federal Ministry for Economic Cooperation & Development
Kenya,Potatoes,2014,10,0,Processing,Survey,GIZ
Kenya,Potatoes,2014,25,0,Retail,Survey,Yahia 2005
Kenya,Potatoes,2014,4,0,Harvest,Survey,Federal Ministry for Economic Cooperation & Development
Kenya,Potatoes,2014,0.8,0,Storage,Survey,Federal Ministry for Economic Cooperation & Development
Kenya,Potatoes,2014,8.8,0,Wholesale,Survey,GIZ
Kenya,Potatoes,2012,1.7,0,Processing,Literature Review,"NA (2013), addressing food losses"
Kenya,Potatoes,2012,5,0,Harvest,Literature Review,"NA (2013), addressing food losses"
Kenya,Potatoes,2012,3.7,0,Processing,Literature Review,"NA (2013), addressing food losses"
Kenya,Potatoes,2012,30,0,Storage,Literature Review,"NA (2013), addressing food losses"
Kenya,Potatoes,2012,11.4,0,Storage,Literature Review,"NA (2013), addressing food losses"
Kenya,Potatoes,2012,13.15,0,Storage,Literature Review,"NA (2013), addressing food losses"
Kenya,Potatoes,2012,10.6,0,Storage,Literature Review,"NA (2013), addressing food losses"
Kenya,Potatoes,2012,15,0,Storage,Literature Review,"NA (2013), addressing food losses"
Kenya,Rice,2020,1,0,Transport,Modelled Estimates,N/A
Kenya,Rice,2020,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Rice,2020,4.4,0,Harvest,Modelled Estimates,N/A
Kenya,Rice,2020,3.14,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2020,1.25,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2020,2.5,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2020,0.01,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2019,1.25,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2019,3.14,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2019,4.4,0,Harvest,Modelled Estimates,N/A
Kenya,Rice,2019,2.5,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2019,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Rice,2019,0.01,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2019,1,0,Transport,Modelled Estimates,N/A
Kenya,Rice,2018,3.14,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2018,1,0,Transport,Modelled Estimates,N/A
Kenya,Rice,2018,2.5,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2018,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Rice,2018,4.4,0,Harvest,Modelled Estimates,N/A
Kenya,Rice,2018,0.01,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2018,1.25,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2017,3.14,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2017,4.4,0,Harvest,Modelled Estimates,N/A
Kenya,Rice,2017,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Rice,2017,1,0,Transport,Modelled Estimates,N/A
Kenya,Rice,2017,1.25,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2017,0.01,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2017,2.5,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2016,1,0,Transport,Modelled Estimates,N/A
Kenya,Rice,2016,1.25,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2016,0.01,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2016,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Rice,2016,2.5,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2016,3.14,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2016,4.4,0,Harvest,Modelled Estimates,N/A
Kenya,Rice,2015,1.25,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2015,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Rice,2015,2.5,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2015,3.14,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2015,4.4,0,Harvest,Modelled Estimates,N/A
Kenya,Rice,2015,0.01,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2015,1,0,Transport,Modelled Estimates,N/A
Kenya,Rice,2014,1.25,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2014,2.5,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2014,1,0,Transport,Modelled Estimates,N/A
Kenya,Rice,2014,0.01,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2014,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Rice,2014,4.4,0,Harvest,Modelled Estimates,N/A
Kenya,Rice,2014,3.14,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2013,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Rice,2013,3.14,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2013,1.25,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2013,2.5,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2013,1,0,Transport,Modelled Estimates,N/A
Kenya,Rice,2013,0.01,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2013,15.61,0,Harvest,Modelled Estimates,N/A
Kenya,Rice,2012,1.25,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2012,2.5,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2012,4.4,0,Harvest,Modelled Estimates,N/A
Kenya,Rice,2012,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Rice,2012,3.14,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2012,1,0,Transport,Modelled Estimates,N/A
Kenya,Rice,2012,0.03,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2011,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Rice,2011,0.01,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2011,1.25,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2011,2.5,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2011,4.4,0,Harvest,Modelled Estimates,N/A
Kenya,Rice,2011,1,0,Transport,Modelled Estimates,N/A
Kenya,Rice,2011,3.14,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2010,2.5,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2010,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Rice,2010,12.25,0,Harvest,Modelled Estimates,N/A
Kenya,Rice,2010,1,0,Transport,Modelled Estimates,N/A
Kenya,Rice,2010,3.14,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2010,1.25,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2009,3.14,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2009,2.5,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2009,14.3,0,Harvest,Modelled Estimates,N/A
Kenya,Rice,2009,1,0,Transport,Modelled Estimates,N/A
Kenya,Rice,2009,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Rice,2009,1.25,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2008,1.25,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2008,4.4,0,Harvest,Modelled Estimates,N/A
Kenya,Rice,2008,2.5,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2008,3.14,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2008,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Rice,2008,1,0,Transport,Modelled Estimates,N/A
Kenya,Rice,2007,3.14,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2007,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Rice,2007,4.4,0,Harvest,Modelled Estimates,N/A
Kenya,Rice,2007,1.25,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2007,1,0,Transport,Modelled Estimates,N/A
Kenya,Rice,2007,2.5,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2006,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Rice,2006,0.03,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2006,2.5,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2006,1.25,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2006,4.4,0,Harvest,Modelled Estimates,N/A
Kenya,Rice,2006,1,0,Transport,Modelled Estimates,N/A
Kenya,Rice,2006,3.14,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2005,2.5,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2005,0.03,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2005,1.25,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2005,1,0,Transport,Modelled Estimates,N/A
Kenya,Rice,2005,4.4,0,Harvest,Modelled Estimates,N/A
Kenya,Rice,2005,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Rice,2005,3.14,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2004,1.25,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2004,0.03,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2004,3.14,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2004,1,0,Transport,Modelled Estimates,N/A
Kenya,Rice,2004,4.4,0,Harvest,Modelled Estimates,N/A
Kenya,Rice,2004,2.5,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2004,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Rice,2003,4.4,0,Harvest,Modelled Estimates,N/A
Kenya,Rice,2003,0.03,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2003,2.5,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2003,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Rice,2003,1,0,Transport,Modelled Estimates,N/A
Kenya,Rice,2003,3.14,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2003,1.25,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2002,3.14,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2002,2.5,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2002,0.03,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2002,1,0,Transport,Modelled Estimates,N/A
Kenya,Rice,2002,4.4,0,Harvest,Modelled Estimates,N/A
Kenya,Rice,2002,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Rice,2002,1.25,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2001,1.25,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2001,0.03,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2001,4.4,0,Harvest,Modelled Estimates,N/A
Kenya,Rice,2001,1,0,Transport,Modelled Estimates,N/A
Kenya,Rice,2001,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Rice,2001,3.14,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2001,2.5,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2000,0.03,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2000,4.4,0,Harvest,Modelled Estimates,N/A
Kenya,Rice,2000,3.14,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2000,1,0,Transport,Modelled Estimates,N/A
Kenya,Rice,2000,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Rice,2000,2.5,0,Farm,Modelled Estimates,N/A
Kenya,Rice,2000,1.25,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2020,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Sorghum,2020,3.6,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2020,2.17,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2020,4.55,0,Harvest,Modelled Estimates,N/A
Kenya,Sorghum,2020,1,0,Transport,Modelled Estimates,N/A
Kenya,Sorghum,2020,0.26,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2019,2.17,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2019,4.55,0,Harvest,Modelled Estimates,N/A
Kenya,Sorghum,2019,1,0,Transport,Modelled Estimates,N/A
Kenya,Sorghum,2019,0.26,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2019,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Sorghum,2019,3.6,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2018,3.6,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2018,1,0,Transport,Modelled Estimates,N/A
Kenya,Sorghum,2018,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Sorghum,2018,4.55,0,Harvest,Modelled Estimates,N/A
Kenya,Sorghum,2018,0.26,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2018,2.17,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2017,2.17,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2017,1,0,Transport,Modelled Estimates,N/A
Kenya,Sorghum,2017,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Sorghum,2017,4.55,0,Harvest,Modelled Estimates,N/A
Kenya,Sorghum,2017,0.26,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2017,3.6,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2016,3.6,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2016,0.26,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2016,1,0,Transport,Modelled Estimates,N/A
Kenya,Sorghum,2016,2.17,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2016,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Sorghum,2016,4.55,0,Harvest,Modelled Estimates,N/A
Kenya,Sorghum,2015,3.6,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2015,1,0,Transport,Modelled Estimates,N/A
Kenya,Sorghum,2015,0.26,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2015,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Sorghum,2015,4.55,0,Harvest,Modelled Estimates,N/A
Kenya,Sorghum,2015,2.17,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2014,4.55,0,Harvest,Modelled Estimates,N/A
Kenya,Sorghum,2014,0.26,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2014,1,0,Transport,Modelled Estimates,N/A
Kenya,Sorghum,2014,3.6,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2014,2.17,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2014,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Sorghum,2013,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Sorghum,2013,2.17,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2013,1,0,Transport,Modelled Estimates,N/A
Kenya,Sorghum,2013,0.24,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2013,11.19,0,Harvest,Modelled Estimates,N/A
Kenya,Sorghum,2013,3.6,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2012,2.17,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2012,1,0,Transport,Modelled Estimates,N/A
Kenya,Sorghum,2012,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Sorghum,2012,3.6,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2012,0.25,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2012,4.55,0,Harvest,Modelled Estimates,N/A
Kenya,Sorghum,2011,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Sorghum,2011,0.38,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2011,1,0,Transport,Modelled Estimates,N/A
Kenya,Sorghum,2011,2.17,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2011,4.55,0,Harvest,Modelled Estimates,N/A
Kenya,Sorghum,2011,3.6,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2010,2.17,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2010,3.6,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2010,7.25,0,Harvest,Modelled Estimates,N/A
Kenya,Sorghum,2010,1,0,Transport,Modelled Estimates,N/A
Kenya,Sorghum,2010,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Sorghum,2010,0.37,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2009,14.3,0,Harvest,Modelled Estimates,N/A
Kenya,Sorghum,2009,3.6,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2009,0.15,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2009,2.17,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2009,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Sorghum,2009,1,0,Transport,Modelled Estimates,N/A
Kenya,Sorghum,2008,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Sorghum,2008,4.55,0,Harvest,Modelled Estimates,N/A
Kenya,Sorghum,2008,2.17,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2008,0.26,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2008,1,0,Transport,Modelled Estimates,N/A
Kenya,Sorghum,2008,3.6,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2007,4.55,0,Harvest,Modelled Estimates,N/A
Kenya,Sorghum,2007,0.16,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2007,1,0,Transport,Modelled Estimates,N/A
Kenya,Sorghum,2007,2.17,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2007,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Sorghum,2007,3.6,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2006,2.17,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2006,4.55,0,Harvest,Modelled Estimates,N/A
Kenya,Sorghum,2006,0.22,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2006,3.6,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2006,1,0,Transport,Modelled Estimates,N/A
Kenya,Sorghum,2006,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Sorghum,2005,2.17,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2005,4.55,0,Harvest,Modelled Estimates,N/A
Kenya,Sorghum,2005,1,0,Transport,Modelled Estimates,N/A
Kenya,Sorghum,2005,3.6,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2005,0.22,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2005,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Sorghum,2004,0.22,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2004,4.55,0,Harvest,Modelled Estimates,N/A
Kenya,Sorghum,2004,2.17,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2004,1,0,Transport,Modelled Estimates,N/A
Kenya,Sorghum,2004,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Sorghum,2004,3.6,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2003,2.17,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2003,0.22,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2003,1,0,Transport,Modelled Estimates,N/A
Kenya,Sorghum,2003,3.6,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2003,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Sorghum,2003,4.55,0,Harvest,Modelled Estimates,N/A
Kenya,Sorghum,2002,1,0,Transport,Modelled Estimates,N/A
Kenya,Sorghum,2002,2.17,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2002,0.22,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2002,4.55,0,Harvest,Modelled Estimates,N/A
Kenya,Sorghum,2002,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Sorghum,2002,3.6,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2001,3.6,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2001,1,0,Transport,Modelled Estimates,N/A
Kenya,Sorghum,2001,4.55,0,Harvest,Modelled Estimates,N/A
Kenya,Sorghum,2001,2.17,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2001,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Sorghum,2001,0.22,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2000,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Sorghum,2000,0.22,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2000,1,0,Transport,Modelled Estimates,N/A
Kenya,Sorghum,2000,4.55,0,Harvest,Modelled Estimates,N/A
Kenya,Sorghum,2000,3.6,0,Farm,Modelled Estimates,N/A
Kenya,Sorghum,2000,2.17,0,Farm,Modelled Estimates,N/A
Kenya,Tomatoes,2012,5.5,0,Farm,Literature Review,"NA (2013), addressing food losses"
Kenya,Wheat,2020,4.43,0,Harvest,Modelled Estimates,N/A
Kenya,Wheat,2020,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Wheat,2020,2.5,0,Farm,Modelled Estimates,N/A
Kenya,Wheat,2020,1,0,Transport,Modelled Estimates,N/A
Kenya,Wheat,2020,0.03,0,Farm,Modelled Estimates,N/A
Kenya,Wheat,2020,3.5,0,Farm,Modelled Estimates,N/A
Kenya,Wheat,2019,2.5,0,Farm,Modelled Estimates,N/A
Kenya,Wheat,2019,1,0,Transport,Modelled Estimates,N/A
Kenya,Wheat,2019,0.03,0,Farm,Modelled Estimates,N/A
Kenya,Wheat,2019,3.5,0,Farm,Modelled Estimates,N/A
Kenya,Wheat,2019,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Wheat,2019,4.43,0,Harvest,Modelled Estimates,N/A
Kenya,Wheat,2018,1,0,Transport,Modelled Estimates,N/A
Kenya,Wheat,2018,4.43,0,Harvest,Modelled Estimates,N/A
Kenya,Wheat,2018,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Wheat,2018,3.5,0,Farm,Modelled Estimates,N/A
Kenya,Wheat,2018,0.03,0,Farm,Modelled Estimates,N/A
Kenya,Wheat,2018,2.5,0,Farm,Modelled Estimates,N/A
Kenya,Wheat,2017,2.5,0,Farm,Modelled Estimates,N/A
Kenya,Wheat,2017,1,0,Transport,Modelled Estimates,N/A
Kenya,Wheat,2017,0.03,0,Farm,Modelled Estimates,N/A
Kenya,Wheat,2017,4.43,0,Harvest,Modelled Estimates,N/A
Kenya,Wheat,2017,3.5,0,Farm,Modelled Estimates,N/A
Kenya,Wheat,2017,2.65,0,Storage,Modelled Estimates,N/A
Kenya,Wheat,2016,3.5,0,Farm,Modelled Estimates,N/A
